     +2.527937     +2.511937     +2.566590     +0.013207     -0.001760     -0.009844
     +2.570724     +2.547240     +2.619754     +0.004866     -0.009344     -0.016886
     +2.604104     +2.562817     +2.652102     +0.005103     -0.016915     -0.020829
     +2.608963     +2.574813     +2.634826     +0.013091     -0.005830     +0.000674
     +2.588277     +2.576152     +2.608619     +0.014913     +0.005992     +0.007159
     +2.567791     +2.558229     +2.594795     +0.012247     +0.001017     -0.008626
     +2.570967     +2.561230     +2.598211     +0.012987     -0.008772     -0.010427
     +2.580584     +2.574290     +2.613122     +0.007499     -0.011649     +0.002915
     +2.588147     +2.577094     +2.628376     -0.003181     -0.004410     +0.002215
     +2.573303     +2.571511     +2.624013     -0.011593     -0.003723     -0.003107
     +2.536528     +2.546793     +2.590202     -0.021352     -0.001339     +0.003633
     +2.500556     +2.503049     +2.547313     -0.016088     +0.003676     +0.006875
     +2.480294     +2.488119     +2.522795     -0.011991     +0.011620     +0.013770
     +2.498983     +2.536797     +2.552692     -0.012919     +0.010853     +0.020246
     +2.561738     +2.592899     +2.607376     -0.008878     +0.008580     +0.010036
     +2.586229     +2.616727     +2.628450     -0.013922     +0.008654     +0.004066
     +2.563610     +2.604190     +2.623706     -0.023291     +0.008478     +0.017674
     +2.552131     +2.569979     +2.610381     -0.019080     +0.001993     +0.008401
     +2.545332     +2.561729     +2.607667     -0.027282     -0.003023     -0.006373
     +2.515373     +2.552678     +2.591206     -0.034643     +0.005606     +0.006160
     +2.520205     +2.552661     +2.594203     -0.017212     +0.012257     +0.016048
     +2.556166     +2.575803     +2.612362     -0.008610     +0.011616     +0.001199
     +2.574964     +2.605357     +2.621614     -0.007566     +0.002587     -0.009021
     +2.575775     +2.590432     +2.614133     +0.001316     -0.005275     -0.001882
     +2.558574     +2.561204     +2.594271     +0.002904     -0.003309     +0.005965
     +2.539651     +2.538617     +2.576247     -0.004186     -0.001803     +0.005162
     +2.538435     +2.516153     +2.568069     +0.004218     -0.007581     -0.001448
     +2.550269     +2.521583     +2.588153     +0.010476     -0.006818     -0.009105
     +2.563444     +2.552106     +2.607185     +0.008556     +0.003695     -0.008529
     +2.587349     +2.565305     +2.621058     +0.019013     +0.002822     -0.007613
     +2.588520     +2.551205     +2.618054     +0.024892     -0.007014     -0.012771
     +2.585456     +2.556972     +2.616423     +0.016922     -0.012013     -0.021999
     +2.591539     +2.544120     +2.604340     +0.019941     -0.017346     -0.020681
     +2.588042     +2.535232     +2.593430     +0.018302     -0.014310     -0.003318
     +2.579453     +2.546121     +2.595965     -0.002919     -0.009007     -0.002630
     +2.584193     +2.548200     +2.598873     -0.003676     -0.004901     -0.013723
     +2.580916     +2.540677     +2.602139     +0.009003     -0.004086     -0.012475
     +2.559750     +2.545917     +2.604130     +0.003420     -0.000462     +0.003011
     +2.546925     +2.540789     +2.598836     +0.000732     +0.002631     +0.006620
     +2.543394     +2.538173     +2.593204     +0.002146     -0.001701     +0.005557
     +2.531396     +2.547780     +2.591069     -0.012206     -0.005145     +0.011560
     +2.548841     +2.558417     +2.590114     -0.015854     -0.003218     +0.011391
     +2.576005     +2.574179     +2.605777     -0.012673     -0.000029     +0.011969
     +2.573052     +2.589010     +2.613023     -0.029472     +0.001431     +0.006367
     +2.574914     +2.597223     +2.618937     -0.032482     +0.007519     -0.004069
     +2.561680     +2.585224     +2.608117     -0.013965     +0.012213     -0.000709
     +2.521609     +2.563593     +2.598656     -0.019050     +0.008135     +0.011511
     +2.521477     +2.566593     +2.605498     -0.012749     +0.001543     +0.004250
     +2.545250     +2.576588     +2.614134     -0.004615     +0.004474     -0.005352
     +2.541486     +2.584143     +2.610504     -0.022566     +0.009648     +0.013562
     +2.540522     +2.576811     +2.596819     -0.017529     +0.012310     +0.016097
     +2.553376     +2.562655     +2.587435     -0.002711     +0.013915     -0.004487
     +2.551781     +2.560733     +2.580926     -0.014306     +0.018000     -0.015438
     +2.530663     +2.544258     +2.568428     -0.008190     +0.011777     -0.001515
     +2.544259     +2.548447     +2.584962     +0.004769     +0.006601     +0.007182
     +2.553331     +2.561503     +2.602338     -0.000558     +0.000202     +0.006407
     +2.558368     +2.559015     +2.614121     +0.007647     -0.007645     -0.004896
     +2.563773     +2.543145     +2.613237     +0.021147     -0.012215     -0.015957
     +2.577717     +2.549082     +2.613257     +0.006259     -0.005317     -0.004624
     +2.588463     +2.556527     +2.620938     -0.000021     -0.006808     -0.000739
     +2.589958     +2.544166     +2.613594     +0.009849     -0.018909     -0.010964
     +2.600053     +2.556170     +2.611314     +0.011790     -0.013811     -0.016848
     +2.609247     +2.575859     +2.616733     +0.012360     -0.013929     -0.007149
     +2.587920     +2.553480     +2.608771     +0.018040     -0.010810     -0.005381
     +2.555469     +2.536551     +2.584611     +0.008902     -0.005859     -0.010242
     +2.540721     +2.522243     +2.569076     -0.003636     +0.002143     -0.011332
     +2.536999     +2.500900     +2.568310     +0.006149     -0.002527     -0.010255
     +2.540262     +2.517385     +2.581581     +0.000319     -0.002129     -0.001946
     +2.558250     +2.547868     +2.598979     -0.017463     +0.003987     +0.008264
     +2.572978     +2.555151     +2.610329     -0.011776     -0.003316     +0.009457
     +2.560150     +2.559434     +2.598948     -0.006677     -0.011351     +0.011965
     +2.565295     +2.575789     +2.598711     -0.012731     -0.012393     +0.012426
     +2.573711     +2.582567     +2.604525     -0.001701     -0.001437     +0.005774
     +2.568242     +2.597752     +2.612693     -0.006157     +0.007807     -0.001688
     +2.571520     +2.615042     +2.633625     -0.028392     +0.011854     -0.003438
     +2.572810     +2.592048     +2.639019     -0.014383     +0.010821     -0.002290
     +2.546007     +2.560817     +2.617715     -0.008694     +0.009080     -0.001135
     +2.518035     +2.542444     +2.580516     -0.018080     +0.007495     -0.002473
     +2.511035     +2.538978     +2.566113     -0.003227     +0.005773     -0.004312
     +2.512471     +2.546282     +2.566780     +0.003171     +0.006182     +0.009235
     +2.527945     +2.564705     +2.576071     -0.005800     +0.006937     +0.013347
     +2.558357     +2.570827     +2.588279     +0.009893     +0.012006     -0.003233
     +2.555181     +2.564410     +2.592720     +0.004731     +0.010853     -0.008900
     +2.537322     +2.552207     +2.581800     -0.009011     +0.004901     +0.001725
     +2.542824     +2.538786     +2.584302     +0.004161     +0.001957     +0.001373
     +2.562480     +2.534803     +2.609285     +0.002710     -0.001892     -0.003372
     +2.581279     +2.551960     +2.625499     -0.000957     -0.006509     -0.003875
     +2.603426     +2.576816     +2.635591     +0.012272     -0.008252     -0.009982
     +2.624655     +2.591535     +2.650143     +0.015500     -0.000303     -0.004941
     +2.595128     +2.580933     +2.630575     +0.006580     +0.004427     +0.000003
     +2.571472     +2.544210     +2.586022     +0.008504     -0.007269     -0.006806
     +2.567563     +2.522621     +2.574482     +0.009004     -0.018650     -0.007075
     +2.563281     +2.521749     +2.576817     -0.004142     -0.016512     +0.003886
     +2.567451     +2.532278     +2.587130     -0.003108     -0.007339     +0.003871
     +2.578055     +2.539336     +2.600361     +0.002318     +0.002399     -0.011930
     +2.555466     +2.545348     +2.603153     -0.006336     +0.000230     -0.010724
     +2.533233     +2.521809     +2.579613     +0.000087     -0.006386     -0.001852
     +2.531231     +2.512647     +2.569762     +0.001290     -0.000087     +0.006792
     +2.534113     +2.529973     +2.580428     -0.011849     +0.003487     +0.011658
     +2.556867     +2.556832     +2.594486     -0.010884     -0.005442     +0.007196
     +2.594126     +2.583082     +2.616862     -0.001331     -0.010410     +0.002445
     +2.613792     +2.599290     +2.642391     -0.010643     -0.003967     +0.008197
     +2.594869     +2.586106     +2.632033     -0.013366     +0.005040     +0.010301
     +2.547232     +2.569902     +2.594009     -0.002953     +0.011695     +0.002046
     +2.519099     +2.561668     +2.595775     -0.006235     +0.018337     -0.002195
     +2.521866     +2.556011     +2.598321     +0.002449     +0.012905     -0.000032
     +2.542115     +2.571460     +2.602737     +0.014748     +0.003310     -0.001515
     +2.558272     +2.588086     +2.612625     +0.000140     +0.000899     -0.003504
     +2.565623     +2.591722     +2.614410     -0.011946     +0.002528     -0.004421
     +2.549064     +2.559180     +2.578950     +0.010502     +0.009289     +0.000169
     +2.525418     +2.537038     +2.553592     +0.003174     +0.017864     -0.009442
     +2.522944     +2.525488     +2.554020     +0.003888     +0.015841     -0.017309
     +2.521384     +2.526465     +2.556398     +0.015267     +0.002989     -0.012532
     +2.537850     +2.549500     +2.586437     +0.006483     -0.003968     +0.001828
     +2.566246     +2.569541     +2.634819     +0.009214     -0.005715     +0.008654
     +2.568804     +2.565317     +2.641704     +0.022564     -0.008091     -0.007925
     +2.556205     +2.551490     +2.610525     +0.016800     -0.007880     -0.012532
     +2.567750     +2.552709     +2.604739     +0.004487     +0.000162     -0.007232
     +2.591996     +2.565655     +2.618660     +0.000222     +0.000981     +0.002955
     +2.607624     +2.588877     +2.624285     -0.003814     +0.000194     +0.005865
     +2.627756     +2.616642     +2.644214     -0.008726     -0.012323     -0.002177
     +2.616950     +2.596279     +2.639493     +0.005280     -0.017461     -0.004118
     +2.560255     +2.545176     +2.591452     +0.003373     -0.011652     +0.008923
     +2.499525     +2.497076     +2.543085     -0.009344     -0.003093     +0.017469
     +2.478299     +2.474698     +2.526378     -0.005834     -0.000649     +0.002030
     +2.496223     +2.495725     +2.552429     -0.008382     -0.002340     -0.004484
     +2.555711     +2.562855     +2.607194     -0.018428     +0.008857     +0.004327
     +2.610919     +2.595493     +2.647384     -0.011717     +0.006947     +0.004309
     +2.599534     +2.583968     +2.629532     -0.020180     -0.009012     +0.007702
     +2.553591     +2.564224     +2.591051     -0.026026     -0.014187     +0.011124
     +2.527808     +2.535803     +2.563296     -0.006472     -0.002267     +0.007322
     +2.526284     +2.540678     +2.569559     -0.003092     +0.007383     +0.006628
     +2.556193     +2.592958     +2.620883     -0.011617     +0.009397     +0.009095
     +2.621032     +2.654311     +2.702603     -0.002785     +0.006943     -0.002719
     +2.619338     +2.633976     +2.699681     +0.003063     +0.006974     -0.008992
     +2.556736     +2.572962     +2.626319     -0.002457     +0.008190     +0.002162
     +2.515168     +2.530414     +2.567014     +0.005999     -0.001164     +0.000081
     +2.505197     +2.510802     +2.544418     +0.007682     -0.005174     -0.006331
     +2.526438     +2.537998     +2.558508     -0.001333     +0.001474     -0.006141
     +2.591079     +2.608702     +2.616605     +0.017092     +0.010577     +0.005549
     +2.617822     +2.622185     +2.646425     +0.027248     +0.011911     -0.001168
     +2.554216     +2.574050     +2.600531     +0.011072     +0.003905     -0.023373
     +2.503141     +2.510080     +2.549102     +0.018145     -0.008324     -0.020567
     +2.495294     +2.481924     +2.538450     +0.017524     -0.008118     -0.011312
     +2.519985     +2.505139     +2.571520     +0.007470     -0.004132     -0.004612
     +2.582873     +2.570167     +2.630662     +0.014257     -0.013028     -0.006944
     +2.643066     +2.624900     +2.683895     +0.020077     -0.010236     -0.001312
     +2.631736     +2.623958     +2.665038     +0.008318     +0.010395     +0.001017
     +2.591573     +2.582987     +2.614226     +0.009240     +0.010312     -0.002913
     +2.552965     +2.544497     +2.573652     +0.012637     -0.003700     -0.007322
     +2.528531     +2.536514     +2.568554     -0.000556     -0.008206     -0.006998
     +2.545818     +2.551291     +2.592841     -0.005355     -0.004085     -0.003493
     +2.581789     +2.573218     +2.629686     -0.003187     -0.003344     +0.007703
     +2.573208     +2.568217     +2.628868     -0.019499     -0.002801     +0.015283
     +2.534720     +2.544081     +2.587872     -0.019141     +0.002994     +0.002627
     +2.505907     +2.510828     +2.546664     -0.006431     +0.006224     +0.001110
     +2.485103     +2.506110     +2.528341     -0.014844     +0.012176     +0.013392
     +2.516530     +2.535597     +2.551913     -0.016610     +0.012510     +0.012674
     +2.582575     +2.599664     +2.609753     -0.008475     -0.008723     +0.005260
     +2.589758     +2.619886     +2.638860     -0.025876     -0.016668     +0.015076
     +2.567568     +2.593721     +2.629117     -0.024806     +0.006079     +0.021716
     +2.544914     +2.565755     +2.614860     -0.018254     +0.015102     +0.011694
     +2.519955     +2.552275     +2.595560     -0.026769     +0.000135     +0.003673
     +2.525573     +2.547880     +2.593678     -0.021664     -0.001515     -0.003741
     +2.560549     +2.563377     +2.604141     -0.007757     +0.007912     -0.011646
     +2.576235     +2.596629     +2.623936     -0.007909     +0.006846     -0.005924
     +2.577907     +2.606119     +2.625890     -0.003722     -0.006591     -0.001035
     +2.572977     +2.581478     +2.611412     +0.006038     -0.006246     +0.000634
     +2.548375     +2.545754     +2.577133     +0.001072     +0.001543     +0.009195
     +2.535073     +2.525124     +2.562009     +0.007273     +0.003844     +0.010951
     +2.532408     +2.518312     +2.572895     +0.018047     +0.002739     -0.008477
     +2.550430     +2.546093     +2.604916     +0.014401     +0.001429     -0.020117
     +2.572194     +2.566137     +2.631978     +0.018052     -0.005317     -0.013676
     +2.593123     +2.559554     +2.633433     +0.026173     -0.013876     -0.016659
     +2.590661     +2.552218     +2.617200     +0.015753     -0.017041     -0.016025
     +2.568411     +2.552516     +2.592171     +0.013168     -0.019844     -0.013083
     +2.557278     +2.541096     +2.584026     +0.022646     -0.008259     -0.009921
     +2.569375     +2.547359     +2.588286     +0.011990     +0.009987     -0.012032
     +2.579637     +2.561865     +2.603738     +0.000942     +0.009580     -0.015392
     +2.575488     +2.551182     +2.602591     +0.012533     -0.010184     -0.014587
     +2.563586     +2.541504     +2.599677     +0.006158     -0.010235     -0.009709
     +2.545793     +2.539483     +2.592664     -0.006110     -0.001367     +0.010128
     +2.535391     +2.536831     +2.592419     -0.000261     -0.000567     +0.016098
     +2.536345     +2.545507     +2.595058     -0.006102     +0.001195     +0.010534
     +2.555928     +2.576997     +2.605593     -0.020791     +0.008366     +0.000346
     +2.578166     +2.590553     +2.622322     -0.010564     +0.010637     +0.001504
     +2.579178     +2.591745     +2.619682     -0.011736     +0.009406     +0.003428
     +2.567919     +2.583581     +2.610869     -0.031000     +0.001302     -0.002699
     +2.564758     +2.565510     +2.596541     -0.015369     -0.010705     -0.000083
     +2.537206     +2.545958     +2.590062     -0.012669     -0.009179     +0.012946
     +2.526748     +2.546686     +2.586815     -0.027496     +0.003352     +0.021580
     +2.532276     +2.563561     +2.600742     -0.013093     +0.011259     +0.015022
     +2.533456     +2.577351     +2.606190     -0.009521     +0.009841     +0.006192
     +2.532242     +2.568437     +2.593419     -0.018070     +0.016807     -0.001845
     +2.550168     +2.549291     +2.574577     -0.003733     +0.013501     -0.007242
     +2.547015     +2.549543     +2.575050     -0.002164     -0.003559     -0.000475
     +2.548209     +2.556940     +2.584841     -0.016894     -0.009251     +0.004319
     +2.571821     +2.554677     +2.600870     -0.001849     +0.003035     +0.001355
     +2.580317     +2.568785     +2.621735     +0.005939     +0.004676     +0.005677
     +2.573207     +2.575802     +2.625665     +0.005601     -0.003447     +0.007757
     +2.563374     +2.561556     +2.618639     +0.012697     -0.005511     -0.012309
     +2.559535     +2.549975     +2.610361     +0.015141     -0.004237     -0.018137
     +2.553600     +2.542888     +2.609616     +0.009218     -0.006223     -0.000747
     +2.576128     +2.540829     +2.599258     +0.012086     -0.014598     -0.008768
     +2.587508     +2.544742     +2.604029     +0.017374     -0.020728     -0.014249
     +2.578712     +2.547191     +2.596080     +0.007017     -0.013406     -0.007485
     +2.573710     +2.538344     +2.589700     +0.011116     +0.002834     -0.007428
     +2.565116     +2.540001     +2.591605     +0.013821     +0.010680     -0.010677
     +2.541465     +2.544390     +2.589320     +0.001595     -0.004836     -0.008312
     +2.539381     +2.535509     +2.583472     +0.006524     -0.015478     -0.014366
     +2.553592     +2.538480     +2.590675     +0.009640     -0.011501     -0.014701
     +2.553585     +2.552534     +2.605119     -0.009067     -0.006826     +0.009172
     +2.560320     +2.565085     +2.606591     -0.011697     -0.008163     +0.017419
     +2.572385     +2.571943     +2.608117     -0.007712     +0.001110     +0.009207
     +2.562503     +2.573610     +2.606817     -0.017051     +0.020387     +0.001022
     +2.559820     +2.566682     +2.601523     -0.012159     +0.018419     +0.003429
     +2.568324     +2.561720     +2.590417     -0.000819     +0.009473     +0.006685
     +2.557052     +2.576246     +2.602935     -0.022962     +0.003836     -0.002784
     +2.547297     +2.576290     +2.603564     -0.021872     +0.000306     -0.002822
     +2.535882     +2.564139     +2.593853     -0.006210     +0.004255     +0.004316
     +2.515967     +2.557766     +2.587164     -0.016942     +0.011161     +0.010414
     +2.518554     +2.563376     +2.600691     -0.013399     +0.006124     +0.008479
     +2.546430     +2.571098     +2.611274     -0.003869     -0.003019     +0.003050
     +2.544777     +2.571344     +2.604345     -0.015421     +0.015234     +0.002201
     +2.550639     +2.564180     +2.603179     -0.006154     +0.014316     -0.000019
     +2.562208     +2.565187     +2.596207     +0.010972     -0.003743     -0.003666
     +2.561824     +2.571485     +2.597367     -0.001365     -0.008973     -0.003220
     +2.561777     +2.563166     +2.602253     -0.006402     +0.003998     +0.002362
     +2.570513     +2.555254     +2.612172     +0.007462     +0.015241     +0.005217
     +2.553929     +2.559553     +2.601456     +0.008787     +0.006601     -0.005400
     +2.554725     +2.553149     +2.607305     +0.011166     +0.002502     -0.018982
     +2.569231     +2.531254     +2.608540     +0.016276     -0.007627     -0.022737
     +2.574539     +2.536109     +2.602987     +0.010064     -0.012405     -0.008955
     +2.575727     +2.538669     +2.599497     +0.005625     -0.018612     -0.004642
     +2.576115     +2.522909     +2.580381     +0.020508     -0.023232     -0.010490
     +2.570126     +2.536993     +2.580667     +0.019504     -0.018689     -0.008411
     +2.569254     +2.552280     +2.581580     +0.003391     -0.003828     +0.000467
     +2.581970     +2.546503     +2.599474     +0.001603     +0.003250     +0.001862
     +2.562248     +2.546928     +2.593153     -0.005045     -0.004844     -0.000474
     +2.549738     +2.537538     +2.590493     -0.008478     -0.008296     -0.002926
     +2.556868     +2.520123     +2.591767     -0.000380     -0.004266     -0.007983
     +2.550339     +2.526573     +2.598146     -0.006333     -0.001539     +0.004810
     +2.560018     +2.558598     +2.617999     -0.022147     -0.005889     +0.019786
     +2.583438     +2.578253     +2.634209     -0.016606     -0.004305     +0.009535
     +2.580075     +2.596547     +2.632351     -0.007514     +0.011062     -0.000627
     +2.566951     +2.604047     +2.620077     -0.011491     +0.014223     -0.000522
     +2.560631     +2.586799     +2.603080     -0.009620     +0.004489     -0.001401
     +2.536232     +2.571220     +2.578821     -0.010449     +0.001837     -0.002652
     +2.497944     +2.538179     +2.550468     -0.016122     +0.001725     +0.002809
     +2.504100     +2.516167     +2.547726     -0.006341     +0.005548     +0.003960
     +2.510795     +2.523844     +2.565269     -0.000566     +0.015218     +0.003144
     +2.524874     +2.548749     +2.585286     -0.005305     +0.017575     +0.001628
     +2.557847     +2.560117     +2.606369     +0.004722     +0.013066     -0.008533
     +2.561837     +2.571103     +2.610583     +0.009266     +0.023831     -0.011916
     +2.545607     +2.572362     +2.598910     +0.006879     +0.017385     -0.002724
